"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1313"	"brown"	TRUE	6.37e-40	4986	529	297	0.561	0.06	"GO:0031974"	"CC"	77	"membrane-enclosed lumen"	2	"ENSG00000004779,ENSG00000005022,ENSG00000005075,ENSG00000008018,ENSG00000041357,ENSG00000053372,ENSG00000060688,ENSG00000062582,ENSG00000065057,ENSG00000065268,ENSG00000070010,ENSG00000072506,ENSG00000074071,ENSG00000075239,ENSG00000079785,ENSG00000082515,ENSG00000085662,ENSG00000086504,ENSG00000087191,ENSG00000088833,ENSG00000090263,ENSG00000091483,ENSG00000092010,ENSG00000097021,ENSG00000099341,ENSG00000099624,ENSG00000099795,ENSG00000099800,ENSG00000099817,ENSG00000100028,ENSG00000100029,ENSG00000100138,ENSG00000100142,ENSG00000100294,ENSG00000100348,ENSG00000100387,ENSG00000100410,ENSG00000100567,ENSG00000100764,ENSG00000100804,ENSG00000100911,ENSG00000101182,ENSG00000101439,ENSG00000101457,ENSG00000101843,ENSG00000102030,ENSG00000102309,ENSG00000102317,ENSG00000102554,ENSG00000102898,ENSG00000103363,ENSG00000104979,ENSG00000105171,ENSG00000105258,ENSG00000105618,ENSG00000105671,ENSG00000106028,ENSG00000106153,ENSG00000106244,ENSG00000106355,ENSG00000106399,ENSG00000106588,ENSG00000107371,ENSG00000107833,ENSG00000107949,ENSG00000108106,ENSG00000108384,ENSG00000108590,ENSG00000108826,ENSG00000108829,ENSG00000108961,ENSG00000109971,ENSG00000110717,ENSG00000110801,ENSG00000110955,ENSG00000111196,ENSG00000111639,ENSG00000111786,ENSG00000111875,ENSG00000112081,ENSG00000112110,ENSG00000115163,ENSG00000115233,ENSG00000115286,ENSG00000115350,ENSG00000115541,ENSG00000116030,ENSG00000116288,ENSG00000116459,ENSG00000116898,ENSG00000117118,ENSG00000117395,ENSG00000117697,ENSG00000117748,ENSG00000117877,ENSG00000118418,ENSG00000119185,ENSG00000119421,ENSG00000120333,ENSG00000120533,ENSG00000123297,ENSG00000124562,ENSG00000124802,ENSG00000125166,ENSG00000125445,ENSG00000125611,ENSG00000125656,ENSG00000125743,ENSG00000125818,ENSG00000125821,ENSG00000125835,ENSG00000125870,ENSG00000126067,ENSG00000126457,ENSG00000126749,ENSG00000126953,ENSG00000127445,ENSG00000127884,ENSG00000127922,ENSG00000128626,ENSG00000130165,ENSG00000130332,ENSG00000131462,ENSG00000132313,ENSG00000132341,ENSG00000132423,ENSG00000132792,ENSG00000134056,ENSG00000134375,ENSG00000134809,ENSG00000135972,ENSG00000136371,ENSG00000136522,ENSG00000136930,ENSG00000137074,ENSG00000137133,ENSG00000137168,ENSG00000137288,ENSG00000137547,ENSG00000137563,ENSG00000138663,ENSG00000138777,ENSG00000139180,ENSG00000139233,ENSG00000139343,ENSG00000139579,ENSG00000140307,ENSG00000140319,ENSG00000140395,ENSG00000140905,ENSG00000141030,ENSG00000141076,ENSG00000141552,ENSG00000141759,ENSG00000142168,ENSG00000142507,ENSG00000143106,ENSG00000143314,ENSG00000143621,ENSG00000143653,ENSG00000143977,ENSG00000145912,ENSG00000145982,ENSG00000146109,ENSG00000146701,ENSG00000147586,ENSG00000147669,ENSG00000148459,ENSG00000150459,ENSG00000150753,ENSG00000150779,ENSG00000152147,ENSG00000152234,ENSG00000154582,ENSG00000155115,ENSG00000155368,ENSG00000156709,ENSG00000156831,ENSG00000157326,ENSG00000158042,ENSG00000159210,ENSG00000159352,ENSG00000159377,ENSG00000160201,ENSG00000160563,ENSG00000161057,ENSG00000161980,ENSG00000161981,ENSG00000162385,ENSG00000163319,ENSG00000163382,ENSG00000163528,ENSG00000163541,ENSG00000163634,ENSG00000164032,ENSG00000164167,ENSG00000164305,ENSG00000164687,ENSG00000165060,ENSG00000165264,ENSG00000165283,ENSG00000165629,ENSG00000165898,ENSG00000165916,ENSG00000166136,ENSG00000166226,ENSG00000166435,ENSG00000166452,ENSG00000166797,ENSG00000166902,ENSG00000167085,ENSG00000167088,ENSG00000167272,ENSG00000167862,ENSG00000167863,ENSG00000168002,ENSG00000168090,ENSG00000169019,ENSG00000169230,ENSG00000169288,ENSG00000169599,ENSG00000169976,ENSG00000170860,ENSG00000171311,ENSG00000171530,ENSG00000171960,ENSG00000172115,ENSG00000172172,ENSG00000172336,ENSG00000172428,ENSG00000172586,ENSG00000172590,ENSG00000173141,ENSG00000173692,ENSG00000174547,ENSG00000174917,ENSG00000175334,ENSG00000175756,ENSG00000175792,ENSG00000177156,ENSG00000177700,ENSG00000177889,ENSG00000177971,ENSG00000178585,ENSG00000178860,ENSG00000179271,ENSG00000181061,ENSG00000181924,ENSG00000181991,ENSG00000182004,ENSG00000182117,ENSG00000182180,ENSG00000182512,ENSG00000182718,ENSG00000183172,ENSG00000183527,ENSG00000183684,ENSG00000184260,ENSG00000184470,ENSG00000184990,ENSG00000185608,ENSG00000185627,ENSG00000185651,ENSG00000185721,ENSG00000186010,ENSG00000187736,ENSG00000188229,ENSG00000189159,ENSG00000189306,ENSG00000196262,ENSG00000196636,ENSG00000197153,ENSG00000197345,ENSG00000198356,ENSG00000198805,ENSG00000198931,ENSG00000203760,ENSG00000204264,ENSG00000204392,ENSG00000204435,ENSG00000205323,ENSG00000213619,ENSG00000214026,ENSG00000214113,ENSG00000225921,ENSG00000230989,ENSG00000233276,ENSG00000237190,ENSG00000242372,ENSG00000242485,ENSG00000243147,ENSG00000243678,ENSG00000243927,ENSG00000250479,ENSG00000254986,ENSG00000262814,ENSG00000267855"	2.31652234550961
"1314"	"brown"	TRUE	4.48e-51	4363	529	294	0.556	0.067	"GO:0032991"	"CC"	77	"protein-containing complex"	2	"ENSG00000004779,ENSG00000005022,ENSG00000005075,ENSG00000008018,ENSG00000010256,ENSG00000037241,ENSG00000041357,ENSG00000042753,ENSG00000057663,ENSG00000060688,ENSG00000062582,ENSG00000070010,ENSG00000070785,ENSG00000072506,ENSG00000074071,ENSG00000079785,ENSG00000081870,ENSG00000082515,ENSG00000084623,ENSG00000086504,ENSG00000087191,ENSG00000088727,ENSG00000088832,ENSG00000088833,ENSG00000090263,ENSG00000090266,ENSG00000092010,ENSG00000099341,ENSG00000099624,ENSG00000099795,ENSG00000099800,ENSG00000099817,ENSG00000100028,ENSG00000100029,ENSG00000100138,ENSG00000100142,ENSG00000100216,ENSG00000100347,ENSG00000100387,ENSG00000100410,ENSG00000100567,ENSG00000100632,ENSG00000100721,ENSG00000100764,ENSG00000100804,ENSG00000100911,ENSG00000101182,ENSG00000101457,ENSG00000101843,ENSG00000102030,ENSG00000102317,ENSG00000103363,ENSG00000105171,ENSG00000105258,ENSG00000105341,ENSG00000105618,ENSG00000106355,ENSG00000106399,ENSG00000106554,ENSG00000106588,ENSG00000107371,ENSG00000107949,ENSG00000108106,ENSG00000108384,ENSG00000108590,ENSG00000108826,ENSG00000109971,ENSG00000110717,ENSG00000110801,ENSG00000110955,ENSG00000111196,ENSG00000111639,ENSG00000111775,ENSG00000111875,ENSG00000112110,ENSG00000112208,ENSG00000115091,ENSG00000115163,ENSG00000115233,ENSG00000115286,ENSG00000115350,ENSG00000116030,ENSG00000116288,ENSG00000116459,ENSG00000116898,ENSG00000117118,ENSG00000117395,ENSG00000117697,ENSG00000117748,ENSG00000117877,ENSG00000118420,ENSG00000119013,ENSG00000119421,ENSG00000119812,ENSG00000120333,ENSG00000120533,ENSG00000122705,ENSG00000124562,ENSG00000124802,ENSG00000125356,ENSG00000125445,ENSG00000125656,ENSG00000125743,ENSG00000125818,ENSG00000125835,ENSG00000125870,ENSG00000126067,ENSG00000126457,ENSG00000126749,ENSG00000126768,ENSG00000127774,ENSG00000127922,ENSG00000128463,ENSG00000128524,ENSG00000128626,ENSG00000130165,ENSG00000130204,ENSG00000130332,ENSG00000131174,ENSG00000131462,ENSG00000131495,ENSG00000132313,ENSG00000132341,ENSG00000132507,ENSG00000132792,ENSG00000134056,ENSG00000134375,ENSG00000134809,ENSG00000135624,ENSG00000135940,ENSG00000135972,ENSG00000136238,ENSG00000136522,ENSG00000136930,ENSG00000137038,ENSG00000137168,ENSG00000137547,ENSG00000137806,ENSG00000138663,ENSG00000139180,ENSG00000139343,ENSG00000139579,ENSG00000140307,ENSG00000140319,ENSG00000140395,ENSG00000140905,ENSG00000140990,ENSG00000141030,ENSG00000141076,ENSG00000141552,ENSG00000141759,ENSG00000142168,ENSG00000142507,ENSG00000142892,ENSG00000143106,ENSG00000143252,ENSG00000143314,ENSG00000143621,ENSG00000143933,ENSG00000143977,ENSG00000144848,ENSG00000145354,ENSG00000145494,ENSG00000145912,ENSG00000147123,ENSG00000147586,ENSG00000147669,ENSG00000147684,ENSG00000148459,ENSG00000148950,ENSG00000150459,ENSG00000150753,ENSG00000150779,ENSG00000151366,ENSG00000152147,ENSG00000152234,ENSG00000152240,ENSG00000154518,ENSG00000154582,ENSG00000154723,ENSG00000155115,ENSG00000156411,ENSG00000156831,ENSG00000158042,ENSG00000159199,ENSG00000159210,ENSG00000159352,ENSG00000159377,ENSG00000160201,ENSG00000160563,ENSG00000161057,ENSG00000161980,ENSG00000161981,ENSG00000162385,ENSG00000163319,ENSG00000163468,ENSG00000163634,ENSG00000164167,ENSG00000164405,ENSG00000165060,ENSG00000165264,ENSG00000165283,ENSG00000165629,ENSG00000165916,ENSG00000166136,ENSG00000166226,ENSG00000166902,ENSG00000167088,ENSG00000167272,ENSG00000167515,ENSG00000167862,ENSG00000167863,ENSG00000168002,ENSG00000168090,ENSG00000168653,ENSG00000169020,ENSG00000169021,ENSG00000169230,ENSG00000169288,ENSG00000169976,ENSG00000170291,ENSG00000170860,ENSG00000170906,ENSG00000170955,ENSG00000171311,ENSG00000171960,ENSG00000172115,ENSG00000172172,ENSG00000172336,ENSG00000172428,ENSG00000172590,ENSG00000172922,ENSG00000173141,ENSG00000173692,ENSG00000173915,ENSG00000174021,ENSG00000174547,ENSG00000174886,ENSG00000174917,ENSG00000175768,ENSG00000175792,ENSG00000176076,ENSG00000176340,ENSG00000177700,ENSG00000177889,ENSG00000177971,ENSG00000178585,ENSG00000178741,ENSG00000178982,ENSG00000179091,ENSG00000181061,ENSG00000181991,ENSG00000182004,ENSG00000182117,ENSG00000182180,ENSG00000182718,ENSG00000183011,ENSG00000183172,ENSG00000184076,ENSG00000184220,ENSG00000184752,ENSG00000184831,ENSG00000184983,ENSG00000185608,ENSG00000185627,ENSG00000185651,ENSG00000185721,ENSG00000186010,ENSG00000187736,ENSG00000188186,ENSG00000189043,ENSG00000189306,ENSG00000196262,ENSG00000197153,ENSG00000197345,ENSG00000203760,ENSG00000204220,ENSG00000204264,ENSG00000204392,ENSG00000204435,ENSG00000205323,ENSG00000205981,ENSG00000211945,ENSG00000213619,ENSG00000214026,ENSG00000232119,ENSG00000241468,ENSG00000241837,ENSG00000242372,ENSG00000242485,ENSG00000243147,ENSG00000243927,ENSG00000262814,ENSG00000267855"	2.1696505805963
"1315"	"brown"	TRUE	2e-12	80	529	22	0.042	0.275	"GO:0120114"	"CC"	77	"Sm-like protein family complex"	3	"ENSG00000060688,ENSG00000100028,ENSG00000100138,ENSG00000100410,ENSG00000105618,ENSG00000106355,ENSG00000124562,ENSG00000125743,ENSG00000125835,ENSG00000125870,ENSG00000130332,ENSG00000139343,ENSG00000141759,ENSG00000143977,ENSG00000152147,ENSG00000164167,ENSG00000167088,ENSG00000169976,ENSG00000170860,ENSG00000171960,ENSG00000182004,ENSG00000204392"	NA
"1316"	"brown"	TRUE	0.00852	5	529	4	0.008	0.8	"GO:1990726"	"CC"	77	"Lsm1-7-Pat1 complex"	4	"ENSG00000106355,ENSG00000130332,ENSG00000170860,ENSG00000204392"	9.5282266694074
"1317"	"brown"	TRUE	0.0295	19	529	6	0.011	0.316	"GO:0101031"	"CC"	77	"chaperone complex"	3	"ENSG00000109971,ENSG00000112208,ENSG00000135624,ENSG00000150753,ENSG00000163468,ENSG00000166226"	NA
"1318"	"brown"	TRUE	7.13e-16	946	529	83	0.157	0.088	"GO:0098796"	"CC"	77	"membrane protein complex"	3	"ENSG00000004779,ENSG00000010256,ENSG00000042753,ENSG00000070010,ENSG00000088832,ENSG00000090266,ENSG00000099624,ENSG00000099795,ENSG00000100216,ENSG00000100347,ENSG00000105341,ENSG00000106554,ENSG00000110717,ENSG00000110955,ENSG00000111775,ENSG00000115286,ENSG00000116030,ENSG00000116288,ENSG00000116459,ENSG00000117118,ENSG00000119013,ENSG00000119421,ENSG00000122705,ENSG00000125356,ENSG00000126768,ENSG00000127774,ENSG00000128463,ENSG00000128524,ENSG00000130204,ENSG00000131174,ENSG00000131495,ENSG00000134375,ENSG00000134809,ENSG00000135940,ENSG00000137038,ENSG00000137806,ENSG00000139180,ENSG00000140990,ENSG00000142892,ENSG00000143252,ENSG00000143933,ENSG00000145494,ENSG00000147123,ENSG00000147684,ENSG00000148950,ENSG00000151366,ENSG00000152234,ENSG00000154518,ENSG00000154723,ENSG00000156411,ENSG00000159199,ENSG00000159210,ENSG00000164405,ENSG00000165264,ENSG00000165283,ENSG00000165629,ENSG00000166136,ENSG00000167863,ENSG00000168653,ENSG00000169020,ENSG00000169021,ENSG00000170906,ENSG00000173915,ENSG00000174021,ENSG00000174886,ENSG00000174917,ENSG00000175768,ENSG00000176076,ENSG00000176340,ENSG00000178741,ENSG00000179091,ENSG00000183172,ENSG00000184076,ENSG00000184752,ENSG00000184831,ENSG00000184983,ENSG00000186010,ENSG00000188186,ENSG00000189043,ENSG00000213619,ENSG00000241468,ENSG00000241837,ENSG00000267855"	3.9290642438813
"1319"	"brown"	TRUE	1.08e-09	42	529	15	0.028	0.357	"GO:0016469"	"CC"	77	"proton-transporting two-sector ATPase complex"	4	"ENSG00000099624,ENSG00000110955,ENSG00000116459,ENSG00000128524,ENSG00000152234,ENSG00000154518,ENSG00000154723,ENSG00000156411,ENSG00000159199,ENSG00000165629,ENSG00000167863,ENSG00000169020,ENSG00000173915,ENSG00000241468,ENSG00000241837"	6.76821672937448
"1320"	"brown"	TRUE	3.46e-06	33	529	11	0.021	0.333	"GO:0070069"	"CC"	77	"cytochrome complex"	3	"ENSG00000010256,ENSG00000111775,ENSG00000131174,ENSG00000135940,ENSG00000164405,ENSG00000169021,ENSG00000176340,ENSG00000178741,ENSG00000179091,ENSG00000184076,ENSG00000189043"	8.04662212848318
"1321"	"brown"	TRUE	2.11e-32	736	529	96	0.181	0.13	"GO:1990904"	"CC"	77	"ribonucleoprotein complex"	3	"ENSG00000037241,ENSG00000041357,ENSG00000060688,ENSG00000062582,ENSG00000072506,ENSG00000074071,ENSG00000079785,ENSG00000082515,ENSG00000086504,ENSG00000090263,ENSG00000100028,ENSG00000100029,ENSG00000100138,ENSG00000100410,ENSG00000102030,ENSG00000102317,ENSG00000105171,ENSG00000105618,ENSG00000106355,ENSG00000106588,ENSG00000108826,ENSG00000109971,ENSG00000111196,ENSG00000111639,ENSG00000112110,ENSG00000116030,ENSG00000116898,ENSG00000117395,ENSG00000120333,ENSG00000124562,ENSG00000125445,ENSG00000125743,ENSG00000125835,ENSG00000125870,ENSG00000126749,ENSG00000128626,ENSG00000130332,ENSG00000132313,ENSG00000132792,ENSG00000134056,ENSG00000135972,ENSG00000136238,ENSG00000136522,ENSG00000137168,ENSG00000137547,ENSG00000139343,ENSG00000140319,ENSG00000141759,ENSG00000143314,ENSG00000143621,ENSG00000143977,ENSG00000145912,ENSG00000147586,ENSG00000158042,ENSG00000160201,ENSG00000161057,ENSG00000161981,ENSG00000162385,ENSG00000163319,ENSG00000164167,ENSG00000165916,ENSG00000166902,ENSG00000167088,ENSG00000167272,ENSG00000167862,ENSG00000168002,ENSG00000169288,ENSG00000169976,ENSG00000170860,ENSG00000171960,ENSG00000172172,ENSG00000172336,ENSG00000172590,ENSG00000173141,ENSG00000174547,ENSG00000177971,ENSG00000181991,ENSG00000182004,ENSG00000182117,ENSG00000182180,ENSG00000183011,ENSG00000184220,ENSG00000185608,ENSG00000185721,ENSG00000189306,ENSG00000197345,ENSG00000204392,ENSG00000205323,ENSG00000214026,ENSG00000232119,ENSG00000242372,ENSG00000242485,ENSG00000243147,ENSG00000243927,ENSG00000262814,ENSG00000267855"	NA
"1322"	"brown"	TRUE	8.13e-06	21	529	9	0.017	0.429	"GO:0005732"	"CC"	77	"small nucleolar ribonucleoprotein complex"	4	"ENSG00000060688,ENSG00000100138,ENSG00000105171,ENSG00000145912,ENSG00000164167,ENSG00000167272,ENSG00000169288,ENSG00000172336,ENSG00000182117"	7.61130405722534
"1323"	"brown"	TRUE	3.37e-35	1241	529	130	0.246	0.105	"GO:1902494"	"CC"	77	"catalytic complex"	3	"ENSG00000004779,ENSG00000005075,ENSG00000008018,ENSG00000010256,ENSG00000041357,ENSG00000057663,ENSG00000060688,ENSG00000072506,ENSG00000087191,ENSG00000090266,ENSG00000092010,ENSG00000099341,ENSG00000099795,ENSG00000099817,ENSG00000100028,ENSG00000100142,ENSG00000100387,ENSG00000100410,ENSG00000100567,ENSG00000100632,ENSG00000100764,ENSG00000100804,ENSG00000100911,ENSG00000101182,ENSG00000101457,ENSG00000101843,ENSG00000102030,ENSG00000103363,ENSG00000105171,ENSG00000105258,ENSG00000105341,ENSG00000105618,ENSG00000106588,ENSG00000107371,ENSG00000107949,ENSG00000108106,ENSG00000109971,ENSG00000110717,ENSG00000110801,ENSG00000111196,ENSG00000115233,ENSG00000115286,ENSG00000115350,ENSG00000116030,ENSG00000116288,ENSG00000117118,ENSG00000118420,ENSG00000119013,ENSG00000119421,ENSG00000120533,ENSG00000125356,ENSG00000125743,ENSG00000125818,ENSG00000125835,ENSG00000125870,ENSG00000126067,ENSG00000126457,ENSG00000127922,ENSG00000130332,ENSG00000131495,ENSG00000134056,ENSG00000136930,ENSG00000137038,ENSG00000137168,ENSG00000137806,ENSG00000139180,ENSG00000139343,ENSG00000140307,ENSG00000140395,ENSG00000140905,ENSG00000140990,ENSG00000141552,ENSG00000142507,ENSG00000142892,ENSG00000143106,ENSG00000143252,ENSG00000143933,ENSG00000143977,ENSG00000144848,ENSG00000145494,ENSG00000145912,ENSG00000147123,ENSG00000147669,ENSG00000147684,ENSG00000148459,ENSG00000150459,ENSG00000151366,ENSG00000156831,ENSG00000159352,ENSG00000159377,ENSG00000160201,ENSG00000161057,ENSG00000161980,ENSG00000162385,ENSG00000164405,ENSG00000165264,ENSG00000165916,ENSG00000166136,ENSG00000167088,ENSG00000167272,ENSG00000168002,ENSG00000168653,ENSG00000169021,ENSG00000169288,ENSG00000170860,ENSG00000170906,ENSG00000171311,ENSG00000172115,ENSG00000172336,ENSG00000173692,ENSG00000174021,ENSG00000174886,ENSG00000175792,ENSG00000177700,ENSG00000177889,ENSG00000179091,ENSG00000182004,ENSG00000182117,ENSG00000183011,ENSG00000184076,ENSG00000184752,ENSG00000184983,ENSG00000185627,ENSG00000185651,ENSG00000186010,ENSG00000189043,ENSG00000204264,ENSG00000204392,ENSG00000213619,ENSG00000267855"	3.96141004982435
"1324"	"brown"	TRUE	6.75e-21	73	529	28	0.053	0.384	"GO:1905368"	"CC"	77	"peptidase complex"	4	"ENSG00000008018,ENSG00000041357,ENSG00000087191,ENSG00000092010,ENSG00000099341,ENSG00000100567,ENSG00000100764,ENSG00000100804,ENSG00000100911,ENSG00000101182,ENSG00000101843,ENSG00000106588,ENSG00000110801,ENSG00000115233,ENSG00000120533,ENSG00000125818,ENSG00000126067,ENSG00000127922,ENSG00000136930,ENSG00000142507,ENSG00000143106,ENSG00000159352,ENSG00000159377,ENSG00000161057,ENSG00000165916,ENSG00000173692,ENSG00000185627,ENSG00000204264"	NA
"1325"	"brown"	TRUE	2.24e-23	56	529	27	0.051	0.482	"GO:1905369"	"CC"	77	"endopeptidase complex"	5	"ENSG00000008018,ENSG00000041357,ENSG00000087191,ENSG00000092010,ENSG00000099341,ENSG00000100567,ENSG00000100764,ENSG00000100804,ENSG00000100911,ENSG00000101182,ENSG00000101843,ENSG00000106588,ENSG00000110801,ENSG00000115233,ENSG00000125818,ENSG00000126067,ENSG00000127922,ENSG00000136930,ENSG00000142507,ENSG00000143106,ENSG00000159352,ENSG00000159377,ENSG00000161057,ENSG00000165916,ENSG00000173692,ENSG00000185627,ENSG00000204264"	NA
"1326"	"brown"	TRUE	9.68e-30	51	529	30	0.057	0.588	"GO:0030964"	"CC"	77	"NADH dehydrogenase complex"	4	"ENSG00000004779,ENSG00000090266,ENSG00000099795,ENSG00000105341,ENSG00000110717,ENSG00000115286,ENSG00000116288,ENSG00000119013,ENSG00000119421,ENSG00000125356,ENSG00000131495,ENSG00000137038,ENSG00000137806,ENSG00000139180,ENSG00000140990,ENSG00000145494,ENSG00000147123,ENSG00000147684,ENSG00000151366,ENSG00000165264,ENSG00000166136,ENSG00000168653,ENSG00000170906,ENSG00000174886,ENSG00000184752,ENSG00000184983,ENSG00000186010,ENSG00000189043,ENSG00000213619,ENSG00000267855"	6.74321542716906
